,Time,acc_precip,mean_temp,mean_relative_hum,mean_wind_speed,mean_radiation
106915,2023-03-13 19:00:00,0.2,10.2,80.7,8.6,0.0
106916,2023-03-13 20:00:00,0.0,10.4,76.5,8.3,0.0
106917,2023-03-13 21:00:00,0.0,10.6,73.7,8.2,0.0
106918,2023-03-13 22:00:00,0.0,10.6,72.3,7.9,0.0
106919,2023-03-13 23:00:00,0.0,10.0,74.8,6.8,0.0
106920,2023-03-14 00:00:00,0.0,9.9,74.8,6.3,0.0
106921,2023-03-14 01:00:00,0.0,9.6,74.0,5.6,0.0
106922,2023-03-14 02:00:00,0.0,9.1,75.3,5.3,0.0
106923,2023-03-14 03:00:00,0.0,8.8,75.8,4.8,0.0
106924,2023-03-14 04:00:00,0.0,8.9,76.8,4.7,0.0
106925,2023-03-14 05:00:00,0.0,8.5,81.2,4.7,0.0
106926,2023-03-14 06:00:00,0.0,9.1,77.5,4.5,4.0
106927,2023-03-14 07:00:00,0.0,9.1,77.5,4.4,32.0
106928,2023-03-14 08:00:00,0.0,9.6,81.0,4.4,97.0
106929,2023-03-14 09:00:00,0.0,8.9,87.8,5.0,107.0
106930,2023-03-14 10:00:00,0.2,3.6,93.5,6.3,119.0
106931,2023-03-14 11:00:00,0.0,2.8,91.3,6.1,124.0
106932,2023-03-14 12:00:00,0.0,3.3,84.5,5.4,306.0
106933,2023-03-14 13:00:00,0.0,4.7,73.8,6.5,264.0
106934,2023-03-14 14:00:00,0.0,5.2,62.8,7.8,232.0
106935,2023-03-14 15:00:00,0.0,5.4,60.5,6.6,198.0
106936,2023-03-14 16:00:00,0.0,5.6,54.7,6.7,110.0
106937,2023-03-14 17:00:00,0.0,5.3,55.7,6.2,69.0
106938,2023-03-14 18:00:00,0.0,4.3,63.2,5.8,4.0
106939,2023-03-14 19:00:00,0.0,3.6,69.2,5.6,0.0
106940,2023-03-14 20:00:00,0.0,3.0,75.5,4.9,0.0
106941,2023-03-14 21:00:00,0.0,2.6,81.2,4.5,0.0
106942,2023-03-14 22:00:00,0.0,2.6,82.7,3.8,0.0
106943,2023-03-14 23:00:00,0.0,1.9,84.5,2.3,0.0
106944,2023-03-15 00:00:00,0.0,1.6,83.7,3.2,0.0
106945,2023-03-15 01:00:00,0.0,1.5,80.3,3.1,0.0
106946,2023-03-15 02:00:00,0.0,1.1,79.5,3.1,0.0
106947,2023-03-15 03:00:00,0.0,0.8,77.3,2.7,0.0
106948,2023-03-15 04:00:00,0.0,0.3,80.2,2.7,0.0
106949,2023-03-15 05:00:00,0.0,0.6,75.7,3.5,0.0
106950,2023-03-15 06:00:00,0.0,0.4,79.3,3.4,11.0
106951,2023-03-15 07:00:00,0.0,1.0,78.2,3.6,124.0
106952,2023-03-15 08:00:00,0.0,2.1,73.5,4.7,282.0
106953,2023-03-15 09:00:00,0.0,2.8,71.0,5.8,369.0
106954,2023-03-15 10:00:00,0.0,4.0,66.3,4.9,399.0
106955,2023-03-15 11:00:00,0.0,4.0,62.3,6.2,303.0
106956,2023-03-15 12:00:00,0.0,4.3,56.8,5.2,540.0
106957,2023-03-15 13:00:00,0.0,4.4,57.3,5.3,472.0
106958,2023-03-15 14:00:00,0.0,5.3,51.0,5.8,298.0
106959,2023-03-15 15:00:00,0.0,5.8,49.3,5.1,324.0
106960,2023-03-15 16:00:00,0.0,5.1,55.5,4.5,196.0
106961,2023-03-15 17:00:00,0.0,4.7,59.0,4.1,46.0
106962,2023-03-15 18:00:00,0.1,3.1,79.7,4.4,1.0
106963,2023-03-15 19:00:00,2.0,1.1,94.8,1.5,0.0
106964,2023-03-15 20:00:00,0.7,0.8,97.7,2.3,0.0
106965,2023-03-15 21:00:00,0.1,1.6,97.2,2.3,0.0
106966,2023-03-15 22:00:00,0.9,2.3,93.8,3.3,0.0
106967,2023-03-15 23:00:00,0.0,2.6,93.0,4.8,0.0
106968,2023-03-16 00:00:00,0.0,1.9,92.0,7.2,0.0
106969,2023-03-16 01:00:00,0.0,1.5,93.0,4.6,0.0
106970,2023-03-16 02:00:00,0.0,1.7,91.7,3.2,0.0
106971,2023-03-16 03:00:00,0.0,1.4,89.8,2.3,0.0
106972,2023-03-16 04:00:00,0.0,0.5,94.7,0.9,0.0
106973,2023-03-16 05:00:00,0.0,-0.3,97.5,1.0,0.0
106974,2023-03-16 06:00:00,0.0,0.0,98.7,1.3,11.0
106975,2023-03-16 07:00:00,0.0,0.8,99.0,1.4,79.0
106976,2023-03-16 08:00:00,0.0,1.7,99.2,0.2,253.0
106977,2023-03-16 09:00:00,0.0,3.7,84.2,1.7,387.0
106978,2023-03-16 10:00:00,0.0,4.3,79.5,3.1,368.0
106979,2023-03-16 11:00:00,0.0,5.0,72.0,3.0,495.0
106980,2023-03-16 12:00:00,0.0,6.0,50.5,4.4,528.0
106981,2023-03-16 13:00:00,0.0,6.0,50.8,4.7,395.0
106982,2023-03-16 14:00:00,0.0,5.6,51.2,4.8,352.0
106983,2023-03-16 15:00:00,0.0,5.4,51.2,4.9,313.0
106984,2023-03-16 16:00:00,0.0,4.5,63.3,4.4,107.0
106985,2023-03-16 17:00:00,0.0,4.0,67.3,5.6,30.0
106986,2023-03-16 18:00:00,0.0,3.7,67.5,5.8,2.0
106987,2023-03-16 19:00:00,0.0,3.6,66.5,5.9,0.0
106988,2023-03-16 20:00:00,0.0,3.4,65.7,7.2,0.0
106989,2023-03-16 21:00:00,0.0,3.5,64.7,6.7,0.0
106990,2023-03-16 22:00:00,0.0,3.8,67.8,6.2,0.0
106991,2023-03-16 23:00:00,0.0,4.1,73.5,7.2,0.0
106992,2023-03-17 00:00:00,0.0,4.3,71.8,7.0,0.0
106993,2023-03-17 01:00:00,0.0,4.3,71.5,7.2,0.0
106994,2023-03-17 02:00:00,0.0,4.2,71.3,7.8,0.0
106995,2023-03-17 03:00:00,0.0,4.2,71.5,7.3,0.0
106996,2023-03-17 04:00:00,0.0,4.2,72.0,7.1,0.0
106997,2023-03-17 05:00:00,0.0,4.3,69.5,6.6,0.0
106998,2023-03-17 06:00:00,0.0,4.3,71.0,6.7,4.0
106999,2023-03-17 07:00:00,0.0,4.3,71.3,6.3,18.0
107000,2023-03-17 08:00:00,0.0,4.1,75.7,5.7,49.0
107001,2023-03-17 09:00:00,0.0,4.5,71.3,5.4,121.0
107002,2023-03-17 10:00:00,0.0,5.1,66.5,6.4,236.0
107003,2023-03-17 11:00:00,0.0,6.1,61.2,6.3,360.0
107004,2023-03-17 12:00:00,0.0,6.6,59.0,5.9,351.0
107005,2023-03-17 13:00:00,0.0,6.7,58.2,5.7,292.0
107006,2023-03-17 14:00:00,0.0,6.9,60.0,5.1,190.0
107007,2023-03-17 15:00:00,0.0,7.2,59.2,4.7,126.0
107008,2023-03-17 16:00:00,0.0,7.2,61.0,4.0,56.0
107009,2023-03-17 17:00:00,0.0,7.0,63.2,3.2,11.0
107010,2023-03-17 18:00:00,0.0,7.0,65.7,2.5,1.0
107011,2023-03-17 19:00:00,0.0,6.7,69.7,2.5,0.0
107012,2023-03-17 20:00:00,0.0,6.9,69.7,2.3,0.0
107013,2023-03-17 21:00:00,0.0,7.0,70.3,2.0,0.0
107014,2023-03-17 22:00:00,0.0,7.1,70.5,2.0,0.0
107015,2023-03-17 23:00:00,0.0,6.7,72.8,2.6,0.0
107016,2023-03-18 00:00:00,0.0,6.5,74.0,2.5,0.0
107017,2023-03-18 01:00:00,0.0,6.5,73.7,2.6,0.0
107018,2023-03-18 02:00:00,0.0,6.9,69.5,2.4,0.0
107019,2023-03-18 03:00:00,0.0,6.7,71.8,1.9,0.0
107020,2023-03-18 04:00:00,0.4,6.0,82.0,2.2,0.0
107021,2023-03-18 05:00:00,0.1,5.8,85.3,2.3,0.0
107022,2023-03-18 06:00:00,0.9,6.1,88.5,2.6,1.0
107023,2023-03-18 07:00:00,2.0,6.0,94.3,1.9,11.0
107024,2023-03-18 08:00:00,1.0,6.2,97.2,1.6,33.0
107025,2023-03-18 09:00:00,0.1,6.2,98.0,2.7,56.0
107026,2023-03-18 10:00:00,0.0,6.6,96.8,2.6,125.0
107027,2023-03-18 11:00:00,0.0,7.4,91.0,2.5,241.0
107028,2023-03-18 12:00:00,0.0,8.0,89.0,1.8,164.0
107029,2023-03-18 13:00:00,0.4,8.1,92.7,0.9,106.0
107030,2023-03-18 14:00:00,0.0,9.4,90.0,1.1,262.0
107031,2023-03-18 15:00:00,0.0,10.3,85.3,0.9,163.0
107032,2023-03-18 16:00:00,0.0,11.4,78.3,2.0,148.0
107033,2023-03-18 17:00:00,0.0,10.9,75.7,1.7,72.0
107034,2023-03-18 18:00:00,0.0,10.1,78.7,0.6,3.0
107035,2023-03-18 19:00:00,0.0,9.6,82.5,1.0,0.0
107036,2023-03-18 20:00:00,0.0,8.3,86.8,1.2,0.0
107037,2023-03-18 21:00:00,0.0,6.7,93.3,0.5,0.0
107038,2023-03-18 22:00:00,0.0,4.8,97.2,0.3,0.0
107039,2023-03-18 23:00:00,0.0,4.6,98.2,0.1,0.0
107040,2023-03-19 00:00:00,0.0,4.8,99.0,0.6,0.0
107041,2023-03-19 01:00:00,0.0,5.6,99.7,0.6,0.0
107042,2023-03-19 02:00:00,0.0,5.6,100.0,0.6,0.0
107043,2023-03-19 03:00:00,0.0,5.5,100.0,1.1,0.0
107044,2023-03-19 04:00:00,0.0,5.3,100.0,1.8,0.0
107045,2023-03-19 05:00:00,0.0,5.1,100.0,2.4,0.0
107046,2023-03-19 06:00:00,0.0,4.8,100.0,2.1,6.0
107047,2023-03-19 07:00:00,0.0,4.5,100.0,1.1,5.0
107048,2023-03-19 08:00:00,0.1,4.7,100.0,2.2,28.0
107049,2023-03-19 09:00:00,0.0,4.8,100.0,2.7,102.0
107050,2023-03-19 10:00:00,0.0,5.7,100.0,3.3,131.0
107051,2023-03-19 11:00:00,0.0,6.5,100.0,3.5,165.0
107052,2023-03-19 12:00:00,0.0,7.2,97.3,3.8,308.0
107053,2023-03-19 13:00:00,0.0,8.5,94.0,3.3,483.0
107054,2023-03-19 14:00:00,0.0,9.9,88.3,3.4,377.0
107055,2023-03-19 15:00:00,0.0,10.9,82.5,3.3,355.0
107056,2023-03-19 16:00:00,0.0,10.6,83.2,2.2,174.0
107057,2023-03-19 17:00:00,0.0,9.9,83.0,2.0,73.0
107058,2023-03-19 18:00:00,0.0,8.0,89.7,2.1,3.0
107059,2023-03-19 19:00:00,0.0,7.1,92.0,2.4,0.0
107060,2023-03-19 20:00:00,0.0,6.7,91.5,2.5,0.0
107061,2023-03-19 21:00:00,0.0,6.1,93.2,1.9,0.0
107062,2023-03-19 22:00:00,0.0,5.6,94.3,1.3,0.0
107063,2023-03-19 23:00:00,0.0,5.4,95.5,1.2,0.0
107064,2023-03-20 00:00:00,0.0,5.8,96.3,0.9,0.0
107065,2023-03-20 01:00:00,0.0,6.2,98.2,1.2,0.0
107066,2023-03-20 02:00:00,0.0,6.9,98.5,2.3,0.0
107067,2023-03-20 03:00:00,0.0,7.0,97.0,4.1,0.0
107068,2023-03-20 04:00:00,0.0,6.6,95.8,3.3,0.0
107069,2023-03-20 05:00:00,0.0,6.6,96.5,3.2,0.0
107070,2023-03-20 06:00:00,0.0,6.6,98.0,3.4,4.0
107071,2023-03-20 07:00:00,0.0,6.5,97.3,3.9,23.0
107072,2023-03-20 08:00:00,0.0,6.2,97.0,4.6,46.0
107073,2023-03-20 09:00:00,0.2,6.2,96.8,4.3,68.0
107074,2023-03-20 10:00:00,0.5,6.5,95.7,4.5,110.0
107075,2023-03-20 11:00:00,0.4,6.9,95.0,4.6,126.0
107076,2023-03-20 12:00:00,0.8,6.9,95.0,4.3,135.0
107077,2023-03-20 13:00:00,0.1,7.1,93.2,4.2,138.0
107078,2023-03-20 14:00:00,0.0,7.0,91.8,4.3,87.0
107079,2023-03-20 15:00:00,0.0,6.8,92.3,4.5,58.0
107080,2023-03-20 16:00:00,0.1,6.9,90.2,4.2,36.0
107081,2023-03-20 17:00:00,0.0,6.9,88.8,3.8,19.0
107082,2023-03-20 18:00:00,0.0,6.7,88.2,3.3,1.0
107083,2023-03-20 19:00:00,0.0,6.4,89.8,2.6,0.0
107084,2023-03-20 20:00:00,0.0,5.9,90.7,2.2,0.0
107085,2023-03-20 21:00:00,0.0,5.2,93.0,2.3,0.0
107086,2023-03-20 22:00:00,0.0,4.5,94.5,2.3,0.0
107087,2023-03-20 23:00:00,0.0,4.0,96.0,2.4,0.0
107088,2023-03-21 00:00:00,0.0,3.5,96.8,2.2,0.0
107089,2023-03-21 01:00:00,0.0,3.1,98.0,1.2,0.0
107090,2023-03-21 02:00:00,0.0,2.4,98.7,0.9,0.0
107091,2023-03-21 03:00:00,0.0,1.6,99.2,1.0,0.0
107092,2023-03-21 04:00:00,0.0,0.8,100.0,1.0,0.0
107093,2023-03-21 05:00:00,0.0,0.3,100.0,0.1,0.0
107094,2023-03-21 06:00:00,0.0,0.0,100.0,0.0,25.0
107095,2023-03-21 07:00:00,0.0,1.1,100.0,0.3,120.0
107096,2023-03-21 08:00:00,0.0,4.0,100.0,0.6,331.0
107097,2023-03-21 09:00:00,0.0,5.4,94.3,2.3,274.0
107098,2023-03-21 10:00:00,0.0,4.5,97.7,2.6,125.0
107099,2023-03-21 11:00:00,0.2,4.8,99.0,3.0,95.0
107100,2023-03-21 12:00:00,0.3,5.5,99.3,2.5,95.0
107101,2023-03-21 13:00:00,0.0,6.2,99.0,3.0,98.0
107102,2023-03-21 14:00:00,0.0,6.9,99.5,3.0,129.0
107103,2023-03-21 15:00:00,0.0,7.4,98.0,2.9,113.0
107104,2023-03-21 16:00:00,0.0,7.3,97.7,3.0,33.0
107105,2023-03-21 17:00:00,0.5,7.1,99.0,3.0,10.0
107106,2023-03-21 18:00:00,0.5,6.9,99.8,2.9,1.0
107107,2023-03-21 19:00:00,0.8,6.9,100.0,2.4,0.0
107108,2023-03-21 20:00:00,1.4,7.0,100.0,2.1,0.0
107109,2023-03-21 21:00:00,1.0,7.5,100.0,1.8,0.0
107110,2023-03-21 22:00:00,0.6,7.9,100.0,2.2,0.0
107111,2023-03-21 23:00:00,0.0,8.0,99.8,2.0,0.0
107112,2023-03-22 00:00:00,0.0,8.0,99.0,2.1,0.0
107113,2023-03-22 01:00:00,0.1,8.0,99.0,2.3,0.0
107114,2023-03-22 02:00:00,0.1,8.0,99.0,2.5,0.0
107115,2023-03-22 03:00:00,0.0,7.9,99.0,2.5,0.0
107116,2023-03-22 04:00:00,0.0,7.9,98.8,2.3,0.0
107117,2023-03-22 05:00:00,0.3,7.9,99.0,2.5,0.0
107118,2023-03-22 06:00:00,0.0,8.0,99.0,2.3,9.0
107119,2023-03-22 07:00:00,0.0,8.0,97.2,2.8,68.0
107120,2023-03-22 08:00:00,0.0,8.3,95.2,3.0,154.0
107121,2023-03-22 09:00:00,0.0,8.9,92.2,3.3,161.0
107122,2023-03-22 10:00:00,0.2,9.2,92.0,3.5,125.0
107123,2023-03-22 11:00:00,0.2,9.3,93.2,2.9,126.0
107124,2023-03-22 12:00:00,0.9,8.9,95.3,3.1,108.0
107125,2023-03-22 13:00:00,0.4,8.7,97.2,3.2,108.0
107126,2023-03-22 14:00:00,0.2,9.1,95.5,3.4,61.0
107127,2023-03-22 15:00:00,0.3,9.8,92.8,3.5,79.0
107128,2023-03-22 16:00:00,0.2,10.0,89.5,4.8,55.0
107129,2023-03-22 17:00:00,0.0,9.5,92.5,5.2,17.0
107130,2023-03-22 18:00:00,0.2,9.2,95.8,4.5,1.0
107131,2023-03-22 19:00:00,0.0,9.3,94.8,4.8,0.0
107132,2023-03-22 20:00:00,0.1,9.2,94.8,4.3,0.0
107133,2023-03-22 21:00:00,0.1,9.1,95.8,3.8,0.0
107134,2023-03-22 22:00:00,0.1,9.0,94.5,3.3,0.0
107135,2023-03-22 23:00:00,0.1,8.7,97.8,2.5,0.0
107136,2023-03-23 00:00:00,0.1,8.8,98.3,2.6,0.0
107137,2023-03-23 01:00:00,0.2,9.0,97.0,2.8,0.0
107138,2023-03-23 02:00:00,0.0,9.2,95.7,3.2,0.0
107139,2023-03-23 03:00:00,0.2,9.3,95.0,3.0,0.0
107140,2023-03-23 04:00:00,0.0,9.2,95.3,3.1,0.0
107141,2023-03-23 05:00:00,0.0,9.2,95.2,3.0,0.0
107142,2023-03-23 06:00:00,0.0,8.7,93.5,3.4,6.0
107143,2023-03-23 07:00:00,0.0,8.8,88.2,3.6,31.0
107144,2023-03-23 08:00:00,0.0,9.3,83.7,3.7,135.0
107145,2023-03-23 09:00:00,0.0,9.2,86.7,3.7,85.0
107146,2023-03-23 10:00:00,0.9,8.7,93.5,3.5,86.0
107147,2023-03-23 11:00:00,2.8,8.9,93.2,3.5,129.0
107148,2023-03-23 12:00:00,0.0,11.1,76.7,6.5,437.0
107149,2023-03-23 13:00:00,0.0,11.9,69.8,7.2,420.0
107150,2023-03-23 14:00:00,0.0,11.8,65.2,7.6,458.0
107151,2023-03-23 15:00:00,0.0,11.8,64.0,6.7,350.0
107152,2023-03-23 16:00:00,0.0,11.5,62.5,6.3,201.0
107153,2023-03-23 17:00:00,0.0,10.8,62.2,5.7,91.0
107154,2023-03-23 18:00:00,0.0,9.8,68.3,4.3,10.0
107155,2023-03-23 19:00:00,0.0,8.6,73.3,2.2,0.0
107156,2023-03-23 20:00:00,0.0,7.6,76.3,1.3,0.0
107157,2023-03-23 21:00:00,0.0,7.2,80.0,2.3,0.0
107158,2023-03-23 22:00:00,0.0,6.7,83.7,2.2,0.0
107159,2023-03-23 23:00:00,0.0,6.7,87.5,2.3,0.0
107160,2023-03-24 00:00:00,0.0,7.3,88.0,2.2,0.0
107161,2023-03-24 01:00:00,0.0,7.5,91.5,2.5,0.0
107162,2023-03-24 02:00:00,0.0,7.3,92.7,2.5,0.0
107163,2023-03-24 03:00:00,0.0,7.2,93.7,2.3,0.0
107164,2023-03-24 04:00:00,0.1,7.7,93.7,3.2,0.0
107165,2023-03-24 05:00:00,1.0,7.5,97.5,3.9,0.0
107166,2023-03-24 06:00:00,0.5,7.7,98.7,4.2,7.0
107167,2023-03-24 07:00:00,0.4,7.9,99.0,4.8,22.0
107168,2023-03-24 08:00:00,0.8,8.0,99.0,5.1,36.0
107169,2023-03-24 09:00:00,1.8,8.2,99.0,4.7,49.0
107170,2023-03-24 10:00:00,0.1,9.8,94.3,5.2,153.0
107171,2023-03-24 11:00:00,0.0,10.8,77.8,8.9,383.0
107172,2023-03-24 12:00:00,0.0,10.6,72.0,9.4,437.0
107173,2023-03-24 13:00:00,0.0,11.0,68.3,8.7,453.0
107174,2023-03-24 14:00:00,0.0,10.9,66.8,8.8,380.0
107175,2023-03-24 15:00:00,0.0,10.9,63.5,8.2,312.0
107176,2023-03-24 16:00:00,0.0,10.6,65.2,7.0,130.0
107177,2023-03-24 17:00:00,0.0,10.1,67.0,6.4,89.0
107178,2023-03-24 18:00:00,0.0,9.4,71.3,5.3,11.0
107179,2023-03-24 19:00:00,0.0,8.5,75.3,4.1,0.0
107180,2023-03-24 20:00:00,0.0,8.0,76.3,3.4,0.0
107181,2023-03-24 21:00:00,0.0,7.6,74.5,4.5,0.0
107182,2023-03-24 22:00:00,0.0,7.2,76.5,3.9,0.0
107183,2023-03-24 23:00:00,0.0,6.9,80.7,3.0,0.0
107184,2023-03-25 00:00:00,0.0,7.2,82.8,2.6,0.0
107185,2023-03-25 01:00:00,0.0,7.2,84.5,2.6,0.0
107186,2023-03-25 02:00:00,0.0,6.7,87.8,2.4,0.0
107187,2023-03-25 03:00:00,0.0,6.9,87.8,2.7,0.0
107188,2023-03-25 04:00:00,0.1,6.3,91.5,2.4,0.0
107189,2023-03-25 05:00:00,0.0,6.9,92.3,3.1,0.0
107190,2023-03-25 06:00:00,0.0,7.1,92.2,3.1,20.0
107191,2023-03-25 07:00:00,0.0,7.6,90.3,3.5,59.0
107192,2023-03-25 08:00:00,0.0,8.1,89.0,3.8,126.0
107193,2023-03-25 09:00:00,0.0,8.7,87.0,3.9,117.0
107194,2023-03-25 10:00:00,0.0,9.0,86.2,4.1,199.0
107195,2023-03-25 11:00:00,0.0,9.7,78.3,4.6,346.0
107196,2023-03-25 12:00:00,0.0,10.5,71.0,4.9,324.0
107197,2023-03-25 13:00:00,0.0,10.2,75.3,4.6,298.0
107198,2023-03-25 14:00:00,0.0,9.7,79.7,3.5,286.0
107199,2023-03-25 15:00:00,0.0,8.7,80.7,2.9,152.0
107200,2023-03-25 16:00:00,0.0,9.7,76.3,3.3,161.0
107201,2023-03-25 17:00:00,0.0,8.8,84.2,3.3,48.0
107202,2023-03-25 18:00:00,0.0,8.5,83.8,3.1,7.0
107203,2023-03-25 19:00:00,0.0,7.9,84.2,2.6,0.0
107204,2023-03-25 20:00:00,0.0,7.5,88.5,2.7,0.0
107205,2023-03-25 21:00:00,0.0,7.1,90.2,2.3,0.0
107206,2023-03-25 22:00:00,0.0,7.0,91.3,2.0,0.0
107207,2023-03-25 23:00:00,0.0,6.9,91.8,2.7,0.0
107208,2023-03-26 00:00:00,0.4,6.6,95.3,2.8,0.0
107209,2023-03-26 01:00:00,0.0,6.4,96.0,2.9,0.0
107210,2023-03-26 02:00:00,0.2,6.3,96.5,2.7,0.0
107211,2023-03-26 03:00:00,0.0,6.3,95.3,3.4,0.0
107212,2023-03-26 04:00:00,0.0,5.8,91.5,4.8,0.0
107213,2023-03-26 05:00:00,0.0,5.3,87.8,4.3,0.0
107214,2023-03-26 06:00:00,0.1,4.6,86.7,4.2,13.0
107215,2023-03-26 07:00:00,0.0,4.6,80.0,4.6,83.0
107216,2023-03-26 08:00:00,0.0,4.6,75.3,4.5,171.0
107217,2023-03-26 09:00:00,0.0,5.0,74.3,4.8,246.0
107218,2023-03-26 10:00:00,0.0,5.4,77.0,4.7,287.0
107219,2023-03-26 11:00:00,0.0,6.2,77.2,4.9,229.0
107220,2023-03-26 12:00:00,0.2,4.4,86.7,7.0,150.0
107221,2023-03-26 13:00:00,0.0,3.6,82.5,6.9,198.0
107222,2023-03-26 14:00:00,0.0,2.9,87.3,6.7,198.0
107223,2023-03-26 15:00:00,0.0,2.6,81.2,6.4,198.0
107224,2023-03-26 16:00:00,0.0,3.2,69.8,5.9,248.0
107225,2023-03-26 17:00:00,0.0,2.4,72.2,5.5,114.0
107226,2023-03-26 18:00:00,0.0,1.4,74.3,5.3,9.0
107227,2023-03-26 19:00:00,0.0,1.3,73.7,5.0,0.0
107228,2023-03-26 20:00:00,0.0,1.2,72.7,4.7,0.0
107229,2023-03-26 21:00:00,0.0,1.0,70.0,5.0,0.0
107230,2023-03-26 22:00:00,0.0,0.8,66.7,4.7,0.0
107231,2023-03-26 23:00:00,0.0,0.7,68.7,3.2,0.0
107232,2023-03-27 00:00:00,0.0,0.5,70.2,3.2,0.0
107233,2023-03-27 01:00:00,0.0,-0.2,76.3,3.0,0.0
107234,2023-03-27 02:00:00,0.0,-0.5,76.7,3.0,0.0
107235,2023-03-27 03:00:00,0.0,-0.6,76.2,3.6,0.0
107236,2023-03-27 04:00:00,0.0,-0.9,63.2,3.4,0.0
107237,2023-03-27 05:00:00,0.0,-1.2,65.2,2.3,1.0
107238,2023-03-27 06:00:00,0.0,-1.2,67.8,1.8,45.0
107239,2023-03-27 07:00:00,0.0,0.2,65.7,2.1,226.0
107240,2023-03-27 08:00:00,0.8,0.1,82.8,3.3,243.0
107241,2023-03-27 09:00:00,0.4,-0.4,92.7,2.8,290.0
107242,2023-03-27 10:00:00,0.0,1.8,75.2,2.7,550.0
107243,2023-03-27 11:00:00,0.0,2.4,72.5,3.1,253.0
107244,2023-03-27 12:00:00,0.4,2.8,73.5,1.1,345.0
107245,2023-03-27 13:00:00,0.0,2.8,75.5,2.3,205.0
107246,2023-03-27 14:00:00,0.0,2.1,80.2,1.7,176.0
107247,2023-03-27 15:00:00,0.3,1.1,85.7,3.3,36.0
107248,2023-03-27 16:00:00,0.4,0.0,96.3,2.6,30.0
107249,2023-03-27 17:00:00,0.0,0.3,93.7,2.2,43.0
107250,2023-03-27 18:00:00,0.0,0.3,95.0,2.7,5.0
107251,2023-03-27 19:00:00,0.0,0.1,96.0,2.9,0.0
107252,2023-03-27 20:00:00,0.0,-0.2,90.8,2.7,0.0
107253,2023-03-27 21:00:00,0.0,-0.5,88.0,2.3,0.0
107254,2023-03-27 22:00:00,0.0,-0.9,92.2,2.0,0.0
107255,2023-03-27 23:00:00,0.0,-0.7,83.3,2.9,0.0
107256,2023-03-28 00:00:00,0.2,-1.1,87.3,3.7,0.0
107257,2023-03-28 01:00:00,0.3,-2.0,90.8,2.7,0.0
107258,2023-03-28 02:00:00,0.0,-2.2,90.0,2.5,0.0
107259,2023-03-28 03:00:00,0.0,-1.9,74.8,3.3,0.0
107260,2023-03-28 04:00:00,0.0,-2.6,65.7,2.7,0.0
107261,2023-03-28 05:00:00,0.0,-3.3,72.5,1.8,1.0
107262,2023-03-28 06:00:00,0.0,-3.1,70.3,2.2,66.0
107263,2023-03-28 07:00:00,0.0,-1.3,60.2,2.7,229.0
107264,2023-03-28 08:00:00,0.0,0.3,53.3,3.3,398.0
107265,2023-03-28 09:00:00,0.0,1.5,49.8,4.9,537.0
107266,2023-03-28 10:00:00,0.0,2.3,49.2,5.3,635.0
107267,2023-03-28 11:00:00,0.0,3.0,47.2,5.6,661.0
107268,2023-03-28 12:00:00,0.0,3.4,50.8,5.1,707.0
107269,2023-03-28 13:00:00,0.0,3.6,47.7,4.7,654.0
107270,2023-03-28 14:00:00,0.0,4.1,38.5,4.5,595.0
107271,2023-03-28 15:00:00,0.0,4.4,38.5,4.4,477.0
107272,2023-03-28 16:00:00,0.0,4.2,34.5,3.8,290.0
107273,2023-03-28 17:00:00,0.0,3.7,38.5,2.5,113.0
107274,2023-03-28 18:00:00,0.0,3.3,45.8,0.8,6.0
107275,2023-03-28 19:00:00,0.0,3.0,51.5,0.4,0.0
107276,2023-03-28 20:00:00,0.0,3.4,49.2,1.3,0.0
107277,2023-03-28 21:00:00,0.0,3.7,65.7,1.8,0.0
107278,2023-03-28 22:00:00,0.0,3.7,72.8,1.9,0.0
107279,2023-03-28 23:00:00,0.0,3.3,79.3,1.5,0.0
107280,2023-03-29 00:00:00,0.0,3.2,79.7,1.8,0.0
107281,2023-03-29 01:00:00,0.0,3.3,78.0,2.2,0.0
107282,2023-03-29 02:00:00,0.0,3.7,75.5,2.2,0.0
107283,2023-03-29 03:00:00,0.0,3.7,77.0,2.3,0.0
107284,2023-03-29 04:00:00,0.0,3.5,81.0,2.2,0.0
107285,2023-03-29 05:00:00,0.0,3.3,85.5,2.3,0.0
107286,2023-03-29 06:00:00,0.1,3.1,89.3,2.7,10.0
107287,2023-03-29 07:00:00,0.1,3.3,90.0,3.0,36.0
107288,2023-03-29 08:00:00,0.0,3.6,91.0,2.7,71.0
107289,2023-03-29 09:00:00,0.0,4.0,90.5,2.6,83.0
107290,2023-03-29 10:00:00,0.1,4.7,89.0,3.4,219.0
107291,2023-03-29 11:00:00,0.0,5.3,84.2,3.3,245.0
107292,2023-03-29 12:00:00,0.0,5.9,80.3,2.9,221.0
107293,2023-03-29 13:00:00,0.0,6.6,76.8,2.7,269.0
107294,2023-03-29 14:00:00,0.0,7.4,70.8,2.6,258.0
107295,2023-03-29 15:00:00,0.0,7.5,69.0,3.0,243.0
107296,2023-03-29 16:00:00,0.0,7.4,72.3,3.0,73.0
107297,2023-03-29 17:00:00,0.0,7.0,77.7,3.1,27.0
107298,2023-03-29 18:00:00,0.0,6.5,82.8,2.8,5.0
107299,2023-03-29 19:00:00,0.0,6.0,87.3,2.3,0.0
107300,2023-03-29 20:00:00,0.0,5.8,89.0,2.0,0.0
107301,2023-03-29 21:00:00,0.0,5.8,90.2,1.4,0.0
